start_date,end_date,q01,q02,q04_01,q04_02,q04_03,q04_04,q04_05,q04_06,q05,q07_01,q07_02,q07_03,q07_04,q07_05,q07_06,q07_07,q07_08,q07_09,q07_10,q07_11,q08_01,q08_02,q08_03,q08_04,q08_05,q08_06,q08_07,q08_08,q08_09,q08_10,q08_11,q08_12,q10_01,q10_02,q10_03,q10_04,q10_05,q10_06,q10_07,q10_08,q11_01,q11_02,q11_03,q11_04,q11_05,q12_01,q12_02,q12_03,q12_04,q12_05,q12_06,q12_07,q13,q14,q15,q17,q18,q19_01,q19_02,q19_03,q19_04,q19_05,q19_06,q19_07,q20_01,q20_02,q20_03,q20_04,q20_05,q20_06,q21_01,q21_02,q21_03,q21_04,q22,q24,q25_01,q25_02,q25_03,q26,q28,q29,q30,q34,q35,q36,racethn4,educ4,age3,has_children,orientation,weight,is_employed,employment_status
2018-05-11 03:56:00,2018-05-11 04:06:00,0.6666666666666666,0.3333333333333333,True,True,True,False,True,True,True,0.0,0.5,0.25,0.0,0.5,0.5,0.5,0.5,0.0,0.25,0.25,False,True,False,False,False,False,False,False,False,False,False,False,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,,,,True,0.25,True,True,True,True,True,True,True,False,False,False,False,False,True,False,False,False,True,False,Married,False,True,False,Straight,White,College graduate,Washington,"$75,000-$99,999",Pacific,Other,White,College or more,65 and up,True,Straight,0.37398530700000004,False,retired
2018-05-11 04:24:00,2018-05-11 04:28:00,0.3333333333333333,0.3333333333333333,True,True,False,False,False,True,False,0.25,0.25,0.5,0.5,0.75,0.75,1.0,0.5,0.75,0.0,0.25,False,False,False,False,False,False,False,True,True,True,False,False,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,,,,True,1.0,True,False,True,True,True,False,False,False,False,False,True,True,False,False,False,False,True,False,Never married,False,False,True,Straight,White,Post graduate degree,Washington,"$50,000-$74,999",Pacific,Windows Desktop / Laptop,White,Post graduate degree,35 - 64,False,Straight,0.054032635,False,looking for work
2018-05-11 04:34:00,2018-05-11 04:40:00,0.6666666666666666,0.3333333333333333,True,True,False,False,False,False,True,0.25,0.25,0.25,0.5,1.0,0.0,1.0,0.5,,0.75,0.5,False,False,False,False,False,False,False,False,True,True,False,False,False,False,False,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,True,False,,0.3333333333333333,False,True,0.5,True,True,True,True,True,True,True,False,False,False,True,False,False,False,False,False,True,False,Married,False,True,False,Straight,White,College graduate,Idaho,"$75,000-$99,999",Mountain,Windows Desktop / Laptop,White,College or more,65 and up,True,Straight,0.30902109899999997,True,working part-time
2018-05-11 04:40:00,2018-05-11 04:50:00,1.0,0.6666666666666666,True,True,False,False,True,False,True,0.25,0.25,0.25,0.25,0.75,0.0,1.0,0.0,0.5,0.75,0.5,False,True,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,True,True,True,False,False,False,False,False,True,False,False,False,,1.0,True,True,1.0,True,True,False,False,False,False,False,False,False,False,True,True,False,False,False,False,True,False,Married,False,False,True,Straight,White,Post graduate degree,Texas,"$175,000-$199,999",West South Central,Other,White,Post graduate degree,35 - 64,False,Straight,0.09910235,True,working full-time
2018-05-11 05:04:00,2018-05-11 05:13:00,1.0,1.0,True,False,False,False,False,True,True,0.5,0.25,0.5,0.25,0.75,1.0,1.0,0.0,0.0,0.75,0.5,False,False,False,False,False,False,False,False,False,False,False,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,,,,False,1.0,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,Married,False,True,False,Straight,White,Some college,Texas,"$75,000-$99,999",West South Central,iOS Phone / Tablet,White,Some college,65 and up,True,Straight,0.600430108,False,retired
2018-05-11 05:27:00,2018-05-11 05:36:00,0.6666666666666666,0.0,True,True,False,False,False,False,False,0.5,0.5,0.75,0.75,0.75,0.25,1.0,0.25,1.0,1.0,0.25,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,True,False,,0.3333333333333333,False,True,0.0,True,True,True,True,True,True,True,False,False,False,True,True,False,False,False,False,True,False,Married,False,True,False,Straight,White,Associate's degree,Florida,"$50,000-$74,999",South Atlantic,Windows Desktop / Laptop,White,Some college,65 and up,True,Straight,0.635442753,True,working part-time
2018-05-11 05:30:00,2018-05-11 05:38:00,0.3333333333333333,0.3333333333333333,True,True,True,False,True,False,False,0.5,,1.0,,1.0,,1.0,0.75,1.0,1.0,1.0,False,False,False,False,False,False,False,False,False,False,False,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,,,,True,1.0,True,True,True,True,True,True,False,False,False,False,False,True,False,False,False,False,True,False,Married,True,False,False,Straight,White,High school or G.E.D.,Oregon,"$25,000-$49,999",Pacific,Windows Desktop / Laptop,White,High school or less,65 and up,True,Straight,1.701502298,False,retired
2018-05-11 06:05:00,2018-05-11 06:11:00,0.3333333333333333,0.3333333333333333,False,True,False,False,False,False,True,0.0,0.0,0.25,0.0,0.5,0.0,1.0,0.25,0.25,0.0,0.25,True,True,True,False,True,False,True,True,True,False,True,False,True,False,False,True,True,False,False,False,False,True,True,False,False,False,True,True,True,False,False,False,,1.0,True,True,0.75,False,False,False,True,True,True,False,True,True,True,True,False,False,False,False,False,True,False,Married,True,False,False,Straight,White,Post graduate degree,Michigan,"$50,000-$74,999",East North Central,Android Phone / Tablet,White,Post graduate degree,18 - 34,True,Straight,0.12588054099999998,True,working full-time
2018-05-11 06:06:00,2018-05-11 06:11:00,1.0,0.6666666666666666,True,False,False,False,False,False,False,0.25,0.5,0.0,0.5,1.0,0.25,1.0,0.0,0.25,,0.75,False,False,False,False,False,False,False,False,True,False,False,False,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,,,,True,1.0,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,Married,False,True,False,Straight,White,College graduate,Oregon,"$75,000-$99,999",Pacific,Android Phone / Tablet,White,College or more,65 and up,True,Straight,0.44249484899999997,False,retired
2018-05-11 06:11:00,2018-05-11 06:26:00,0.6666666666666666,0.6666666666666666,True,True,False,False,True,True,True,0.25,0.0,0.25,0.25,1.0,0.5,1.0,1.0,1.0,0.5,0.0,False,True,False,True,False,True,True,True,True,True,True,False,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,,,,True,1.0,False,False,False,True,True,True,False,False,True,False,True,True,False,True,False,False,False,False,Never married,False,False,True,Straight,White,College graduate,Oregon,"$10,000-$24,999",Pacific,iOS Phone / Tablet,White,College or more,35 - 64,False,Straight,0.470628361,False,looking for work
2018-05-11 06:34:00,2018-05-11 06:41:00,0.3333333333333333,0.6666666666666666,True,False,True,True,False,False,True,0.5,0.25,0.5,0.0,1.0,0.0,1.0,0.25,0.25,0.25,0.25,False,True,False,True,False,False,True,True,False,True,True,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,,1.0,True,True,0.75,True,False,True,True,True,True,False,True,True,True,False,False,False,True,False,False,False,True,Never married,False,False,True,Straight,Hispanic,Post graduate degree,Florida,"$50,000-$74,999",South Atlantic,Android Phone / Tablet,Hispanic,Post graduate degree,18 - 34,False,Straight,0.660588029,True,working full-time
2018-05-11 07:08:00,2018-05-11 07:18:00,0.6666666666666666,0.3333333333333333,True,False,False,False,True,False,True,0.25,0.25,,0.0,1.0,0.75,1.0,0.5,0.5,0.75,0.25,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,True,False,False,False,False,False,True,True,False,False,False,False,False,False,False,True,False,,0.0,,True,0.75,True,False,False,False,True,False,False,False,True,False,False,False,False,False,False,False,True,False,Divorced,False,True,False,Straight,White,Post graduate degree,Washington,"$10,000-$24,999",Pacific,Windows Desktop / Laptop,White,Post graduate degree,65 and up,True,Straight,0.019744451,True,working part-time
2018-05-11 07:12:00,2018-05-11 07:15:00,1.0,0.6666666666666666,True,True,True,False,True,False,False,0.25,0.0,0.0,0.25,0.75,1.0,0.0,0.5,0.5,0.25,0.0,False,False,False,False,False,False,False,True,True,True,False,False,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,,,,False,0.0,True,True,True,True,True,True,True,False,False,False,True,False,False,False,False,False,True,False,Never married,False,False,True,Gay,White,Some college,Ohio,"$10,000-$24,999",East North Central,Windows Desktop / Laptop,White,Some college,35 - 64,False,Gay/Bisexual,3.105916675,False,not looking for work
2018-05-11 07:14:00,2018-05-11 07:18:00,0.6666666666666666,0.0,False,False,False,True,True,False,False,0.5,0.75,0.25,1.0,1.0,0.0,1.0,0.25,0.0,1.0,0.5,False,False,False,False,False,False,False,False,False,True,False,False,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,,,,True,1.0,True,False,False,False,False,False,False,True,False,True,True,True,False,False,False,False,True,False,Married,False,True,False,Straight,White,College graduate,Washington,"$75,000-$99,999",Pacific,Windows Desktop / Laptop,White,College or more,65 and up,True,Straight,0.37398530700000004,False,retired
2018-05-11 07:27:00,2018-05-11 07:30:00,0.6666666666666666,0.3333333333333333,False,False,False,True,False,False,True,0.75,0.5,1.0,0.25,0.5,0.25,1.0,0.25,0.0,0.75,0.25,False,True,False,True,False,True,False,True,True,True,False,False,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,,,,True,0.75,True,False,True,False,True,False,False,True,True,True,False,False,False,True,False,False,False,False,Divorced,False,True,False,Straight,White,High school or G.E.D.,Washington,"$50,000-$74,999",Mountain,Windows Desktop / Laptop,White,High school or less,35 - 64,True,Straight,1.471602022,False,retired
2018-05-11 07:30:00,2018-05-11 07:38:00,0.6666666666666666,0.3333333333333333,False,False,False,True,False,False,False,0.25,0.25,0.5,0.25,1.0,0.25,1.0,0.0,0.5,0.5,0.25,False,True,True,False,False,True,True,True,True,True,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False,True,False,False,You didn't want to get involved,0.6666666666666666,False,True,0.75,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,True,False,Married,False,True,False,Straight,White,College graduate,Massachusetts,"$100,000-$124,999",New England,iOS Phone / Tablet,White,College or more,35 - 64,True,Straight,0.68862606,True,working full-time
2018-05-11 07:35:00,2018-05-11 07:41:00,0.6666666666666666,0.3333333333333333,False,False,False,False,False,True,False,0.75,0.5,0.75,0.5,1.0,0.75,1.0,0.5,0.25,0.5,0.5,False,True,False,True,False,False,False,False,False,False,False,False,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,,,,False,1.0,True,False,False,False,False,False,False,True,True,False,True,False,False,False,False,False,True,False,Never married,False,False,True,Straight,White,Did not complete high school,Oregon,"$10,000-$24,999",Pacific,Android Phone / Tablet,White,High school or less,35 - 64,False,Straight,1.816118981,False,not looking for work
2018-05-11 07:56:00,2018-05-11 07:59:00,1.0,0.3333333333333333,True,False,False,False,False,False,False,0.75,0.5,0.5,0.75,1.0,0.25,1.0,0.25,0.5,0.75,0.75,False,False,False,False,False,False,False,False,False,False,False,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,,,,True,1.0,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,Married,False,True,False,Straight,White,Post graduate degree,Washington,Prefer not to answer,Pacific,Windows Desktop / Laptop,White,Post graduate degree,65 and up,True,Straight,0.019744451,False,retired
2018-05-11 08:06:00,2018-05-11 08:18:00,1.0,0.3333333333333333,False,False,False,False,False,True,True,0.25,0.5,0.5,0.5,0.5,0.0,1.0,0.5,1.0,1.0,1.0,False,False,False,False,False,False,False,False,True,True,False,False,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,,,,True,0.5,True,True,True,True,True,True,True,True,True,True,False,False,True,False,False,False,True,False,Divorced,False,True,False,Straight,White,College graduate,Oregon,"$25,000-$49,999",Pacific,Android Phone / Tablet,White,College or more,65 and up,True,Straight,0.44249484899999997,False,retired
2018-05-11 09:07:00,2018-05-11 09:17:00,0.6666666666666666,0.6666666666666666,True,False,False,False,False,False,True,0.75,0.5,0.75,0.75,1.0,0.0,1.0,0.0,0.0,0.75,0.5,False,False,False,False,False,False,False,False,True,True,False,False,False,False,False,False,False,False,True,False,False,True,True,False,False,False,False,False,False,False,True,False,,0.6666666666666666,False,False,0.75,False,False,False,True,True,True,False,True,False,True,True,True,False,False,False,False,True,False,Married,False,True,False,Straight,White,Some college,Oregon,"$25,000-$49,999",Pacific,Windows Desktop / Laptop,White,Some college,65 and up,True,Straight,0.547589263,True,working part-time
2018-05-11 09:12:00,2018-05-11 09:16:00,1.0,1.0,False,False,False,False,True,False,False,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,False,False,False,False,False,False,False,False,False,False,False,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,,,,False,1.0,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,Married,False,False,True,Straight,White,High school or G.E.D.,Missouri,"$0-$9,999",West North Central,Android Phone / Tablet,White,High school or less,35 - 64,False,Straight,6.6320577620000005,False,not looking for work
2018-05-11 11:08:00,2018-05-11 11:17:00,1.0,1.0,True,False,False,False,False,False,True,0.25,0.25,0.25,0.25,1.0,1.0,1.0,0.25,0.0,0.5,0.5,False,False,False,False,False,False,False,False,False,True,False,False,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,,,,False,0.75,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,True,Married,False,True,False,Straight,White,College graduate,Washington,"$50,000-$74,999",Pacific,Windows Desktop / Laptop,White,College or more,65 and up,True,Straight,0.37398530700000004,False,retired
2018-05-12 12:03:00,2018-05-12 12:09:00,1.0,0.0,True,True,False,False,False,False,True,0.25,1.0,1.0,0.5,1.0,1.0,1.0,0.0,1.0,1.0,0.25,False,False,False,False,False,False,False,False,False,False,False,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,,,,False,0.0,True,True,True,True,True,True,True,False,False,False,False,False,True,False,False,False,True,False,Married,False,True,False,Straight,White,Post graduate degree,Washington,"$125,000-$149,999",Pacific,Windows Desktop / Laptop,White,Post graduate degree,65 and up,True,Straight,0.019744451,False,retired
2018-05-12 02:17:00,2018-05-12 02:22:00,0.3333333333333333,0.6666666666666666,False,False,False,False,False,True,True,0.5,0.75,0.75,0.75,1.0,0.0,1.0,0.0,0.25,0.75,0.25,False,False,True,False,False,False,False,False,False,False,False,False,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,,,,True,0.75,True,False,False,True,True,False,False,True,True,True,False,False,False,False,False,False,True,False,Never married,False,False,True,Straight,White,High school or G.E.D.,California,"$10,000-$24,999",Pacific,Android Phone / Tablet,White,High school or less,18 - 34,False,Straight,6.74145507,False,looking for work
2018-05-12 04:06:00,2018-05-12 04:10:00,0.3333333333333333,0.6666666666666666,True,True,True,True,True,False,True,0.5,0.5,0.25,,1.0,0.25,1.0,0.0,0.0,0.0,0.0,False,True,False,False,False,False,True,False,False,True,True,False,False,True,True,True,True,True,False,False,True,True,True,False,False,False,False,False,False,False,True,False,,1.0,True,True,0.75,False,False,False,False,False,True,False,False,False,True,False,False,False,True,False,False,False,False,Married,True,False,False,Straight,White,Post graduate degree,Georgia,"$25,000-$49,999",South Atlantic,Windows Desktop / Laptop,White,Post graduate degree,35 - 64,True,Straight,0.076420106,True,working full-time
2018-05-12 05:43:00,2018-05-12 06:02:00,1.0,0.6666666666666666,True,True,False,True,False,False,True,0.5,0.25,0.5,0.25,0.75,0.25,1.0,0.0,0.25,0.5,0.25,False,True,False,True,False,True,True,False,False,False,False,False,False,False,False,False,False,False,True,True,False,False,False,False,True,False,False,False,False,False,True,False,,0.6666666666666666,True,True,1.0,True,False,True,False,True,False,False,True,False,True,True,False,False,False,False,False,True,False,Married,False,True,False,Straight,White,College graduate,Washington,"$125,000-$149,999",Pacific,iOS Phone / Tablet,White,College or more,65 and up,True,Straight,0.37398530700000004,True,working part-time
2018-05-12 07:02:00,2018-05-12 07:08:00,0.6666666666666666,0.3333333333333333,True,False,True,False,False,True,False,0.25,0.25,0.5,0.5,0.5,0.75,0.5,0.5,0.5,1.0,0.25,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,True,True,False,False,False,False,False,False,False,False,True,,0.6666666666666666,False,False,0.75,True,True,False,False,True,False,False,True,True,True,True,True,False,True,False,False,False,False,Never married,False,False,True,Gay,White,Associate's degree,Texas,"$75,000-$99,999",West South Central,Windows Desktop / Laptop,White,Some college,35 - 64,False,Gay/Bisexual,0.6394124379999999,True,working full-time
2018-05-12 07:10:00,2018-05-12 07:18:00,1.0,1.0,True,True,False,False,False,False,False,0.25,0.25,0.5,0.25,1.0,0.25,1.0,0.0,0.5,0.75,0.5,False,False,False,False,False,False,False,False,False,True,True,False,False,False,False,False,False,False,True,False,False,True,True,False,False,False,False,False,False,False,True,False,,1.0,True,False,1.0,True,False,False,False,True,False,False,False,False,False,True,True,False,True,False,False,False,False,Married,False,True,False,Straight,White,Post graduate degree,Idaho,"$75,000-$99,999",Pacific,iOS Phone / Tablet,White,Post graduate degree,35 - 64,True,Straight,0.019744451,True,working full-time
2018-05-12 07:25:00,2018-05-12 07:31:00,0.6666666666666666,0.3333333333333333,True,False,False,False,False,False,True,0.5,0.75,1.0,0.5,1.0,0.0,1.0,0.0,0.0,1.0,0.5,False,False,False,False,False,False,True,False,False,False,False,False,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,,,,True,1.0,False,False,False,False,False,False,True,False,False,True,False,True,False,False,False,False,True,False,Married,False,True,False,Straight,White,Post graduate degree,New York,"$200,000+",Middle Atlantic,iOS Phone / Tablet,White,Post graduate degree,65 and up,True,Straight,0.069031279,False,retired
